Hospital_ID;Land;Kreis;Gemeinde;Adresse_Name;Adresse_Name_Standort;Adresse_Strasse_Standort;Adresse_Haus-Nr._Standort;Adresse_Postleitzahl_Standort;Adresse_Ort_Standort;Telefonvorwahl/-nummer;E-Mail Adresse;Internet-Adresse;Traeger;T_Name;EinrichtungsTyp;Allgemeine_Notfallversorgung;Spezielle_Notfallversorgung;Spezielle_Notfallversorgung;Spezielle_Notfallversorgung;Spezielle_Notfallversorgung;Spezielle_Notfallversorgung
ID1829;09;177;143;Klinik Wartenberg Akutmedizin;Klinik Wartenberg Akutmedizin;Badstr.;43;85456;Wartenberg;08762 91-0;info@klinik-wartenberg.de;www.klinik-wartenberg.de;3;Klinik Wartenberg Professor Dr. Selmair GmbH Co. KG;2;0;2;2;2;2;2
ID1830;09;178;124;kbo-Isar-Amper-Klinikum gGmbH;kbo-Isar-Amper-Klinikum gGmbH Tagesklinik Freising;Gute Änger;13;85356;Freising;;;;1;Isar-Amper-Klinikum gemeinnützige GmbH;2;0;2;2;2;2;2
ID1831;09;178;124;Klinikum Freising GmbH;Klinikum Freising GmbH;Alois-Steinecker-Str.;18;85354;Freising;08161 24-3000;info@klinikum-freising.de;www.klinikum-freising.de;1;Landkreis Freising;2;2;2;2;2;2;2
ID1832;09;179;121;kbo-Isar-Amper-Klinikum;kbo-Isar-Amper-Klinikum Fürstenfeldbruck;Stadelbergerstr.;16-22;82256;Fürstenfeldbruck;089 4562-0;kontakt@iak-kmo.de;www.iak-kmo.de;1;Isar-Amper-Klinikum gemeinnützige GmbH;2;0;2;2;2;2;2
ID1833;09;179;121;Klinikum Fürstenfeldbruck;Klinikum Fürstenfeldbruck;Dachauer Str.;33;82256;Fürstenfeldbruck;08141 99-0;info@klinikum-ffb.de;www.klinikum-ffb.de;1;Kommunalunternehmen Kreisklinik Fürstenfeldbruck / Seniorenheim Jesenwang AöR;2;1;2;2;2;2;2
ID1834;09;180;113;NESCURE Privatklinik am See;NESCURE Privatklinik am See;Am Kurpark;5;82435;Bad Bayersoien;;;www.nescure.de;3;NESCURE GmbH;4;0;2;2;2;2;2
ID1835;09;180;117;Augenklinik Garmisch-Partenkirchen;Augenklinik Garmisch-Partenkirchen AK-GaP Privatklinik;Klammstr.;7;82467;Garmisch-Partenkirchen;08821 708090;verwaltung@augenzentrum-bayern.de;www.augenzentrum-bayern.de;3;Augenklinik Garmisch-Partenkirchen Privatklinik GmbH;4;0;2;2;2;2;2
ID1836;09;180;117;Deutsches Zentrum für Kinder- und Jugendrheumatologie;Deutsches Zentrum für Kinder- und Jugendrheumatologie;Gehfeldstr.;24;82467;Garmisch-Partenkirchen;08821 701-0;info@rheuma-kinderklinik.de;www.rheuma-kinderklinik.de;2;Kinderklinik Garmisch-Partenkirchen gGmbH;2;0;2;2;2;2;2
ID1837;09;180;117;kbo-Lech-Mangfall-Klinik Garmisch-Partenkirchen;kbo-Lech-Mangfall-Klinik Garmisch-Partenkirchen;Auenstr.;6;82467;Garmisch-Partenkirchen;08821 77-6101;info@psychiatrie-gap.de;www.kbo-gap.de;1;Lech-Mangfall-Kliniken gGmbH;2;0;2;2;2;2;2
ID1838;09;180;117;Klinikum Garmisch-Partenkirchen;Klinikum Garmisch-Partenkirchen;Auenstr.;6;82467;Garmisch-Partenkirchen;08821 77-0;info@klinikum-gap.de;www.klinikum-gap.de;1;Klinikum Garmisch-Partenkirchen GmbH;2;2;2;1;2;2;2
ID1839;09;180;124;Berufsgenossenschaftliche Unfallklinik Murnau;Berufsgenossenschaftliche Unfallklinik Murnau;Prof.-Küntscher-Str.;8;82418;Murnau;08841 48-0;;;1;BG Klinikum Murnau gGmbH;3;2;1;2;1;2;2
ID1840;09;180;124;KJF Klinik Josefinum gGmbH;KJF Klinik Josefinum gGmbH Standort Murnau;Hochried;1;82418;Murnau;0821 2412-0;info@josefinum.de;www.josefinum.de;2;Katholische Jugendfürsorge der Diözese Augsburg e.V.;2;0;2;2;2;2;2
ID1841;09;180;124;Klinik Hochried Kinder- und Jugendpsychiatrie und;Klinik Hochried Kinder- und Jugendpsychiatrie und -psychotherapie;Hochried;1-12;82418;Murnau;08841 474-1304;kjp-sekretariat@klinikhochried.de;www.klinikhochried.de;2;Katholische Jugendfürsorge der Diözese Augsburg e.V.;2;0;2;2;2;2;2
ID1842;09;180;124;Klinikum Garmisch-Partenkirchen;Klinikum Garmisch-Partenkirchen Standort Murnau;Prof.-Küntscher-Str.;8;82418;Murnau;08821 77-0;info@klinikum-gap.de;www.klinikum-gap.de;1;Klinikum Garmisch-Partenkirchen GmbH;2;0;2;2;2;2;2
ID1843;09;180;125;Klinik Oberammergau;Klinik Oberammergau;Hubertusstr.;40;82487;Oberammergau;08822 914-0;info@klinik-oberammergau.de;www.klinik-oberammergau.de;3;Waldburg-Zeil Kliniken GmbH & Co. Rheuma-Klinik KG;2;0;2;2;2;2;2
ID1844;09;181;118;Psychosomatische Klinik Kloster Dießen GmbH & Co. KG;Psychosomatische Klinik Kloster Dießen GmbH & Co. KG;Klosterhof;20;86911;Dießen am Ammersee;08807 2251-0;info-diessen@artemed.de;www.psychosomatik-diessen.de;3;Kloster Dießen GmbH & Co. KG;2;0;2;2;2;2;2
ID1845;09;181;130;kbo-Heckscher-Klinikum gemeinnützige GmbH München;kbo-Heckscher-Klinikum Abteilung Landsberg am Lech;Bürgermeister-Dr.-Hartmann-Str.;52;86899;Landsberg am Lech;089 9999-0;info.hek-mdh@kbo.de;www.kbo-heckscher-klinikum.de;1;kbo-Heckscher-Klinikum gemeinnützige GmbH;2;0;2;2;2;2;2
ID1846;09;181;130;kbo-Lech-Mangfall-Klinik Landsberg am Lech;kbo-Lech-Mangfall-Klinik Landsberg am Lech;Bgm.-Dr.-Hartmann-Str.;50-52;86899;Landsberg am Lech;08191 333-0;klinik@psychiatrie-landsberg.de;www.kbo-landsberg.de;1;Lech-Mangfall-Kliniken gGmbH;2;0;2;2;2;2;2
ID1847;09;181;130;Klinikum Landsberg am Lech;Klinikum Landsberg am Lech;Bgm.-Dr.-Hartmann-Str.;50;86899;Landsberg am Lech;08191 333-0;info@klinikum-landsberg.de;www.klinikum-landsberg.de;1;Klinikum Landsberg am Lech AöR des Landkreises Landsberg am Lech;2;1;2;1;2;2;2
ID1848;09;181;146;Psychosomatische Klinik Windach;Psychosomatische Klinik Windach;Schützenstr.;100;86949;Windach;08193 72-0;mail@klinik-windach.de;www.klinik-windach.de;3;Psychosomatische Klinik GmbH u. Co. Windach-Ammersee KG;2;0;2;2;2;2;2
ID1849;09;182;119;kbo-Lech-Mangfall-Klinik Agatharied;kbo-Lech-Mangfall-Klinik Agatharied;St.-Agatha-Str.;1a;83734;Hausham;08026 393-0;klinik.lmk@khagatharied.de;www.kbo-agatharied.de;1;Lech-Mangfall-Kliniken gGmbH;2;0;2;2;2;2;2
ID1850;09;182;119;Krankenhaus Agatharied GmbH;Krankenhaus Agatharied GmbH;Norbert-Kerkel-Platz;1;83734;Hausham;08026 393-0;pr@khagatharied.de;www.khagatharied.de;1;Landkreis Miesbach;2;2;2;2;2;2;2
ID1851;09;183;119;Innklinik Mühldorf;Kliniken Kreis Mühldorf am Inn GmbH Klinik Haag;Krankenhausstr.;4;83527;Haag;08631 613-0;info@kh-muehldorf.de;www.kh-muehldorf.de;1;InnKlinikum gKU Altötting und Mühldorf;2;0;2;2;2;2;2
ID1852;09;183;128;Innklinik Mühldorf;Kliniken Kreis Mühldorf am Inn GmbH Klinik Mühldorf am Inn;Krankenhausstr.;1;84453;Mühldorf am Inn;08631 613-0;info@kh-muehldorf.de;www.kh-muehldorf.de;1;InnKlinikum gKU Altötting und Mühldorf;2;1;2;2;2;2;2
ID1853;09;184;120;WolfartKlinik;WolfartKlinik;Waldstr.;7;82166;Gräfelfing;089 8587-0;info@wolfartklinik.de;www.wolfartklinik.de;3;Privatklinik Fritz Wolfart GmbH & Co. KG;2;1;2;2;2;2;2
ID1854;09;184;123;kbo-Heckscher-Klinikum gemeinnützige GmbH München;kbo-Heckscher-Klinikum Abteilung Haar;Max-Isserlin-Str.;23;85540;Haar;089 9999-0;info.hek-mdh@kbo.de;www.kbo-heckscher-klinikum.de;1;kbo-Heckscher-Klinikum gemeinnützige GmbH;2;0;2;2;2;2;2
ID1855;09;184;123;kbo-Isar-Amper-Klinikum;kbo-Isar-Amper-Klinikum München-Ost;Vockestr.;72;85540;Haar;089 4562-0;kontakt@iak-kmo.de;www.iak-kmo.de;1;Isar-Amper-Klinikum gemeinnützige GmbH;2;0;2;2;2;1;2
ID1856;09;184;138;Urologische Klinik München-Planegg;Urologische Klinik München-Planegg;Germeringer Str.;32;82152;Planegg;089 85693-0;info@ukmp.de;www.ukmp.de;3;Medical Team Clinic GmbH;2;0;2;2;2;2;2
ID1857;09;185;149;DANUVIUS Klinik;DANUVIUS Klinik Neuburg;Bahnhofstr.;107;86633;Neuburg a. d. Donau;0841 9339-0;info@danuviusklinik.de;www.danuviusklinik.de;3;DANUVIUS Klinik GmbH;2;0;2;2;2;2;2
ID1858;09;185;149;DANUVIUS Klinik;DANUVIUS Klinik Neuburg Tagklinik;Holzgartenstr.;76;86633;Neuburg a. d. Donau;0841 9339-0;info@danuviusklinik.de;www.danuviusklinik.de;3;DANUVIUS Klinik GmbH;2;0;2;2;2;2;2
ID1859;09;185;149;Kliniken St. Elisabeth;Kliniken St. Elisabeth;Müller-Gnadenegg-Weg;4;86633;Neuburg a. d. Donau;08431 54-0;;;2;Vereinigte Ordenskrankenhäuser GmbH;2;1;2;2;2;2;2
ID1860;09;185;158;Kreiskrankenhaus Schrobenhausen GmbH;Kreiskrankenhaus Schrobenhausen GmbH;Högenauer Weg;5;86529;Schrobenhausen;08252 94-0;info@kkh-sob.de;www.kkh-sob.de;1;Kreiskrankenhaus Schrobenhausen GmbH;2;1;2;2;2;2;2
ID1861;09;186;143;DANUVIUS Klinik;DANUVIUS Klinik Pfaffenhofen;Krankenhausstr.;68;85276;Pfaffenhofen a. d. Ilm;0841 9339-0;info@danuviusklinik.de;www.danuviusklinik.de;3;DANUVIUS Klinik GmbH;2;0;2;2;2;2;2
ID1862;09;186;143;Ilmtalklinik GmbH;Ilmtalklinik GmbH Ilmtalklinik Pfaffenhofen;Krankenhausstr.;70;85276;Pfaffenhofen a. d. Ilm;08441 79-0;sekretariat@ilmtalklinik.de;www.ilmtalklinik.de;1;Landkreis Pfaffenhofen;2;1;2;2;2;2;2
ID1863;09;187;114;Behandlungszentrum Aschau GmbH Orthopädische Kinderklinik;Behandlungszentrum Aschau GmbH Orthopädische Kinderklinik;Bernauer Str.;18;83229;Aschau;08052 171-0;info@bz-aschau.de;www.bz-aschau.de;2;Behandlungszentrum Aschau GmbH;2;0;2;2;2;2;2
ID1864;09;187;117;Medi-Therm Kliniken GmbH & Co. KG Klinik St. Georg;Medi-Therm Kliniken GmbH & Co. KG Klinik St. Georg Fachklinik für Innere Medizin;Rosenheimer Str.;6-8;83043;Bad Aibling;08061 398-0;info@klinik-st-georg.de;www.klinik-st-georg.de;3;Medi-Therm Kliniken GmbH & Co. KG Klinik St. Georg Fachklinik für Innere Medizin;2;0;2;2;2;2;2
ID1865;09;187;117;RoMed Klinik Bad Aibling;RoMed Klinik Bad Aibling;Harthauser Str.;16;83043;Bad Aibling;08061 930-0;info@kkh-aibling.de;www.kkh-aibling.de;1;Kliniken der Stadt und des Landkreises Rosenheim GmbH;2;1;2;2;2;2;2
ID1866;09;187;117;Schön Klinik Bad Aibling;Schön Klinik Bad Aibling;Kolbermoorer Str.;72;83043;Bad Aibling;;;;3;Schön Klinik Bad Aibling SE & Co. KG;2;1;2;2;2;1;2
ID1867;09;187;118;Medical Park Chiemseeblick Fachklinik für Psychosomatik;Medical Park Chiemseeblick Fachklinik für Psychosomatik;Rasthausstr.;25;83233;Bernau a. Chiemsee;08051 9615-0;chiemseeblick@medicalpark.de;www.medicalpark.de;3;Medical Park Chiemseeblick GmbH & Co. KG Fachklinik für Psychosomatik;2;0;2;2;2;2;2
ID1868;09;187;120;Veramed Klinik Am Wendelstein KG;Veramed Klinik Am Wendelstein KG;Mühlenstr.;60;83098;Brannenburg;08034 302-0;cancercare@veramed.de;www.veramed.de;3;CS Verwaltungsgesellschaft mbH u. Co. Veramed Klinik Am Wendelstein KG;3;0;2;2;2;2;2
ID1869;09;187;128;Simssee Klinik GmbH;Simssee Klinik GmbH;Ströbinger Str.;18a;83093;Bad Endorf;08053 200-0;;;3;Simssee Klinik GmbH;2;0;2;2;2;2;2
ID1870;09;187;129;Medical Park Reithofpark Neurologie;Medical Park Reithofpark Neurologie;Reithof;1;83075;Bad Feilnbach;;;;3;Medical Park Bad Feilnbach Betriebs GmbH & Co. KG;3;0;2;2;2;2;2
ID1871;09;187;157;Klinik Bad Trissl GmbH Fachklinik für Onkologie;Klinik Bad Trissl GmbH Fachklinik für Onkologie;Bad-Trissl-Str.;73;83080;Oberaudorf;08033 20-0;info@klinik-bad-trissl.de;www.klinik-bad-trissl.de;3;Klinik Bad Trissl GmbH;2;0;2;2;2;2;2
ID1872;09;187;162;Klinik St. Irmingard;Klinik St. Irmingard;Osternacher Str.;103;83209;Prien am Chiemsee;08051 607-0;info@st-irmingard.de;www.st-irmingard.de;3;Klinik St. Irmingard GmbH;2;0;2;2;2;2;2
ID1873;09;187;162;RoMed Klinikum Rosenheim Prien;RoMed Klinikum Rosenheim Prien Klinik Prien;Harrasser Str.;61-63;83209;Prien am Chiemsee;08031 36-02;info@kliro.de;www.romed-kliniken.de;1;Kliniken der Stadt und des Landkreises Rosenheim GmbH;2;1;2;2;2;2;2
ID1874;09;187;162;Schön Klinik Roseneck;Schön Klinik Roseneck;Am Roseneck;6;83209;Prien am Chiemsee;;;;3;Schön Klinik Roseneck SE & Co. KG;2;0;2;2;2;2;2
ID1875;09;187;162;Schön Klinik Roseneck;Schön Klinik Tagesklinik Prien - Stationäre Behandlung;Seestr.;5a;83209;Prien am Chiemsee;;;;3;Schön Klinik Roseneck SE & Co. KG;2;0;2;2;2;2;2
ID1876;09;187;162;Schön Klinik Roseneck Privatklinik Prien am Chiemsee;Schön Klinik Roseneck Privatklinik Prien am Chiemsee;Am Roseneck;6;83209;Prien am Chiemsee;;;;3;Schön Klinik Roseneck SE & Co. KG;4;0;2;2;2;2;2
ID1877;09;187;181;Schön Klinik Vogtareuth;Schön Klinik Vogtareuth;Krankenhausstr.;20;83569;Vogtareuth;;;;3;Schön Klinik Vogtareuth SE & Co. KG;2;0;2;2;1;2;2
ID1878;09;187;182;kbo-Heckscher-Klinikum gemeinnützige GmbH München;kbo-Heckscher-Klinikum Abteilung Wasserburg;Gabersee;19;83512;Wasserburg am Inn;089 9999-0;info.hek-mdh@kbo.de;www.kbo-heckscher-klinikum.de;1;kbo-Heckscher-Klinikum gemeinnützige GmbH;2;0;2;2;2;2;2
ID1879;09;187;182;kbo-Inn-Salzach-Klinikum gGmbH;kbo-Inn-Salzach-Klinikum gGmbH;Gabersee;7;83512;Wasserburg am Inn;08071 71-0;info@iskl.de;www.iskl.de;1;kbo Kliniken des Bezirks Oberbayern - Kommunalunternehmen;2;0;2;2;2;1;2
ID1880;09;187;182;RoMed Klinik Wasserburg;RoMed Klinik Wasserburg;Krankenhausstr.;2;83512;Wasserburg am Inn;08071 77-0;info@kkh-wasserburg.de;www.kkh-wasserburg.de;1;Kliniken der Stadt und des Landkreises Rosenheim GmbH;2;1;2;2;2;2;2
ID1881;09;188;113;kbo-Heckscher-Klinikum gemeinnützige GmbH München;kbo-Heckscher-Klinikum Abteilung Rottmannshöhe;Dürrbergstr.;23;82335;Berg;089 9999-0;info.hek-mdh@kbo.de;www.kbo-heckscher-klinikum.de;1;kbo-Heckscher-Klinikum gemeinnützige GmbH;2;0;2;2;2;2;2
ID1882;09;188;113;Marianne-Strauß-Klinik Behandlungszentrum Kempfenhausen für Multiple Sklerose Kranke gGmbH;Marianne-Strauß-Klinik Behandlungszentrum Kempfenhausen für Multiple Sklerose Kranke gGmbH;Milchberg;21;82335;Berg;08151 261-0;info@ms-klinik.de;www.ms-klinik.de;1;Behandlungszentrum Kempfenhausen für Multiple Sklerose Kranke gemeinnützige GmbH;2;0;2;2;2;2;2
ID1883;09;188;118;Benedictus Krankenhaus Feldafing GmbH & Co. KG;Benedictus Krankenhaus Feldafing GmbH & Co. KG;Thomas-Mann-Str.;6;82340;Feldafing;08157 28-0;info@klinik-feldafing.de;www.klinik-feldafing.de;3;Artemed SE;2;0;2;2;2;2;2
ID1884;09;188;120;Asklepios Fachkliniken München-Gauting;Asklepios Fachkliniken München-Gauting;Robert-Koch-Allee;2;82131;Gauting;089 85791-0;gauting@asklepios.com;www.asklepios.com/gauting;3;Asklepios Klinik Gauting GmbH;2;0;2;2;1;2;2
ID1885;09;188;120;Asklepios Lungenfachkliniken München-Gauting Privatklinik;Asklepios Lungenfachkliniken München-Gauting Privatklinik;Robert-Koch-Allee;2;82131;Gauting;;;;3;Asklepios Klinik Gauting GmbH;4;0;2;2;2;2;2
ID1886;09;188;120;Klinikum Fünfseenland Gauting GmbH;Klinikum Fünfseenland Gauting GmbH;Robert-Koch-Allee;6;82131;Gauting;089 89358-0;info@psychiatrie-gauting.de;www.psychiatrie-gauting.de;3;Klinikum Fünfseenland Gauting GmbH;2;0;2;2;2;2;2
ID1887;09;188;124;Klinik Dr. Robert Schindlbeck GmbH & Co. KG;Privatklinik Dr. Robert Schindlbeck GmbH & Co. KG;Seestr.;43;82211;Herrsching;08152 29-0;info@klinik-schindlbeck.de;www.klinik-schindlbeck.de;1;Landkreis Starnberg;2;1;2;2;2;2;2
ID1888;09;188;132;Klinikum Seefeld;Klinikum Seefeld;Hauptstr.;23;82229;Seefeld;08152 795-0;info@klinik-seefeld.de;www.klinik-seefeld.de;1;Starnberger Kliniken;2;1;2;2;2;2;2
ID1889;09;188;139;Augenklinik Starnberg AKS;Augenklinik Starnberg AKS;Josef-Jägerhuber-Str.;7;82319;Starnberg;08151 653-333;info@augenzentrum-bayern.de;www.augenzentrum-bayern.de;3;Augenklinik Starnberg AKS Privatklinik GmbH;4;0;2;2;2;2;2
ID1890;09;188;139;Klinikum Starnberg;Klinikum Starnberg;Oßwaldstr.;1;82319;Starnberg;08151 18-0;info@klinikum-starnberg.de;www.klinikum-starnberg.de;1;Kreiskrankenhaus Starnberg GmbH;2;2;2;1;2;1;1
ID1891;09;188;141;Benedictus Krankenhaus Tutzing GmbH & Co. KG;Benedictus Krankenhaus Tutzing GmbH & Co. KG;Bahnhofstr.;5;82327;Tutzing;08158 23-0;info@krankenhaus-tutzing.de;www.krankenhaus-tutzing.de;3;Artemed SE;2;1;2;2;2;2;2
ID1892;09;189;118;Salzachklinik;Salzachklinik;Krankenhausstr.;1;83413;Fridolfing;08684 985-0;verwaltung@salzachklinik-fridolfing.de;www.salzachklinik-fridolfing.de;1;Gemeinde Fridolfing;2;0;2;2;2;2;2
ID1893;09;189;140;Klinikum Traunstein und Kreisklinik Ruhpolding;Klinikum Traunstein und Kreisklinik Ruhpolding - Kreisklinik Vinzentinum Ruhpolding;Hauptstr.;24;83324;Ruhpolding;0861 705-0;info.ts@kliniken-sob.de;www.kliniken-suedostbayern.de;1;Kliniken Südostbayern AG;2;1;2;2;2;2;2
ID1894;09;189;143;Klinik ChiemseeWinkel Seebruck GmbH;Klinik ChiemseeWinkel Seebruck GmbH;Römerstr.;17;83358;Seeon-Seebruck;08667 87930-0;info@klinik-chiemseewinkel.de;www.klinik-chiemseewinkel.de;3;Klinik ChiemseeWinkel Seebruck GmbH;4;0;2;2;2;2;2
ID1895;09;189;155;Klinikum Traunstein und Kreisklinik Ruhpolding;Klinikum Traunstein und Kreisklinik Ruhpolding - Klinikum Traunstein;Cuno-Niggl-Str.;3;83278;Traunstein;0861 705-0;info.ts@kliniken-sob.de;www.kliniken-suedostbayern.de;1;Kliniken Südostbayern AG;2;3;2;2;2;2;2
ID1896;09;189;157;Kreisklinik Trostberg;Kreisklinik Trostberg;Siegerthöhe;1;83308;Trostberg;08621 87-0;info.tb@kliniken-sob.de;www.kliniken-suedostbayern.de;1;Kliniken Südostbayern AG;2;1;2;2;2;2;2
ID1897;09;190;139;kbo-Lech-Mangfall-Klinik Garmisch-Partenkirchen;kbo-Lech-Mangfall-Klinik Garmisch-Partenkirchen Peißenberg;Hauptstr.;55;82380;Peißenberg;08821 77-6101;info@psychiatrie-gap.de;www.kbo-gap.de;1;Lech-Mangfall-Kliniken gGmbH;2;0;2;2;2;2;2
ID1898;09;190;141;Klinikum Penzberg;Klinikum Penzberg;Am Schloßbichl;7;82377;Penzberg;08856 910-0;info@klinikum-penzberg.de;www.klinikum-penzberg.de;1;Krankenhaus Penzberg GmbH;2;1;2;2;2;2;2
ID1899;09;190;148;Krankenhaus GmbH Landkreis Weilheim-Schongau - Krankenhaus Schongau;Krankenhaus GmbH Landkreis Weilheim-Schongau - Krankenhaus Schongau;Marie-Eberth-Str.;6;86956;Schongau;08861 215-0;info@kh-gmbh-ws.de;www.kh-gmbh-ws.de;1;Krankenhaus GmbH Landkreis Weilheim-Schongau;2;1;2;2;2;2;2
ID1900;09;190;157;Krankenhaus GmbH Landkreis Weilheim-Schongau - Krankenhaus Weilheim;Krankenhaus GmbH Landkreis Weilheim-Schongau - Krankenhaus Weilheim;Johann-Baur-Str.;4;82362;Weilheim;0881 188-0;info@kh-gmbh-ws.de;www.kh-gmbh-ws.de;1;Krankenhaus GmbH Landkreis Weilheim-Schongau;2;1;2;2;2;2;2
ID1901;09;261;000;Bezirkskrankenhaus Landshut;Bezirkskrankenhaus Landshut;Professor-Buchner-Str.;22;84034;Landshut;0871 6008-0;info@bkh-landshut.de;www.bkh-landshut.de;1;Bezirk Niederbayern;2;0;2;2;2;2;2
ID1902;09;261;000;Kinderkrankenhaus St. Marien gGmbH;Kinderkrankenhaus St. Marien gGmbH;Grillparzerstr.;9;84036;Landshut;0871 852-0;kinderkrankenhaus@st-marien-la.de;www.kinderkrankenhaus-landshut.de;2;Kongregation der Solanusschwestern;2;2;2;2;2;2;2
ID1903;09;261;000;Klinikum Landshut gemeinnützige GmbH;Klinikum Landshut gemeinnützige GmbH;Robert-Koch-Str.;1;84034;Landshut;0871 698-0;;www.klinikum-landshut.de;1;Klinikum Landshut gemeinnützige GmbH;2;3;2;2;2;2;2
ID1904;09;261;000;Krankenhaus Landshut-Achdorf;Krankenhaus Landshut-Achdorf;Achdorfer Weg;3;84036;Landshut;0871 404-0;info@kh-landshut-achdorf.de;www.kh-landshut-achdorf.de;1;Landshuter Kommunalunternehmen für medizinische Versorgung;2;2;2;2;2;2;2
ID1905;09;262;000;Bezirksklinikum Mainkofen;Bezirksklinikum Mainkofen Fachklinik für Erwachsenenpsychiatrie und Psychotherapie des Bezirkskrankenhaus Passau;Wörthstr.;5;94032;Passau;09931 87-0;info@mainkofen.de;www.mainkofen.de;1;Bezirk Niederbayern;2;0;2;2;2;2;2
ID1906;09;262;000;Bezirkskrankenhaus Landshut;Bezirkskrankenhaus Landshut Fachklinik Passau;Wörthstr.;5;94032;Passau;0871 6008-0;info@bkh-landshut.de;www.bkh-landshut.de;1;Bezirk Niederbayern;2;0;2;2;2;2;2
ID1907;09;262;000;Kliniken Dritter Orden gGmbH Standort Kinderklinik Passau;Kliniken Dritter Orden gGmbH Standort Kinderklinik Passau;Bischof-Altmann-Str.;9;94032;Passau;0851 7205-0;info@kinderklinik-passau.de;www.kinderklinik-passau.de;2;Kliniken Dritter Orden gGmbH;2;2;2;1;2;2;2
ID1908;09;262;000;Klinikum Passau;Klinikum Passau und Hellge Klinik;Innstr.;76;94032;Passau;0851 5300-0;webmaster@klinikum-passau.de;www.klinikum-passau.de;1;Stadt Passau;2;3;2;2;2;2;2
ID1909;09;262;000;Landkreis Passau Gesundheitseinrichtungen;Landkreis Passau Gesundheitseinrichtungen Psychosomatische Tagesklinik Passau;Graneckerstr.;1;94036;Passau;08541 206-0;info@krankenhaus-vilshofen.de;www.krankenhaus-vilshofen.de;1;Landkreis Passau Gesundheitseinrichtungen;2;0;2;2;2;2;2
ID1910;09;263;000;Klinikum St. Elisabeth Straubing GmbH;Klinikum St. Elisabeth Straubing GmbH;St.-Elisabeth-Str.;23;94315;Straubing;09421 710-0;info@klinikum-straubing.de;www.klinikum-straubing.de;2;Barmherzige Brüder Bayerische Ordensprovinz KdöR Stadt Straubing;2;3;2;2;2;2;2
ID1911;09;271;119;Aeskul Klinik im Stadtpark GmbH;Aeskul Klinik im Stadtpark GmbH;Am Stadtpark;22;94469;Deggendorf;0991 2503434-0;info@aeskul-klinik.de;www.aeskul-klinik.de;3;Aeskul Klinik im Stadtpark GmbH;4;0;2;2;2;2;2
ID1912;09;271;119;Bezirksklinikum Mainkofen;Bezirksklinikum Mainkofen Neurologische Frührehabilitation;Mainkofen A;3;94469;Deggendorf;09931 87-0;info@mainkofen.de;www.mainkofen.de;1;Bezirk Niederbayern;2;1;2;2;2;1;2
ID1913;09;271;119;Bezirkskrankenhaus Landshut;Bezirkskrankenhaus Landshut Tagesklinik im DONAUISAR Klinikum Deggendorf;Perlasberger Str.;41;94469;Deggendorf;0871 6008-0;info@bkh-landshut.de;www.bkh-landshut.de;1;Bezirk Niederbayern;2;0;2;2;2;2;2
ID1914;09;271;119;DONAUISAR Klinikum Deggendorf-Landau;DONAUISAR Klinikum Deggendorf-Landau - Klinikum Deggendorf;Perlasberger Str.;41;94469;Deggendorf;0991 380-0;info@donau-isar-klinikum.de;www.donau-isar-klinikum.de;1;Landkreis Deggendorf und Landkreis Dingolfing-Landau;2;3;2;1;2;2;2
ID1915;09;271;119;Klinik Angermühle GmbH Verwaltung;Klinik Angermühle GmbH Verwaltung;Am Stadtpark;22;94469;Deggendorf;0991 37055-0;info@klinik-angermuehle.de;www.klinik-angermuehle.de;3;Klinik Angermühle GmbH;3;0;2;2;2;2;2
ID1916;09;271;141;Fachklinik Osterhofen GmbH;Fachklinik Osterhofen GmbH;Plattlinger Str.;29;94486;Osterhofen;09932 39-0;verwaltung@fachklinik-osterhofen.de;www.fachklinik-osterhofen.de;3;Fachklinik Osterhofen GmbH;2;0;2;2;2;2;2
ID1917;09;271;146;Klinik am Isarpark;Klinik am Isarpark;Dr.-Kiefl-Str.;12;94447;Plattling;09931 8957170;info@klinik-am-isar-park.de;www.klinik-am isar-park.de;3;Klinik am Isarpark;4;0;2;2;2;2;2
ID1918;09;272;118;Kliniken Am Goldenen Steig;Kliniken Am Goldenen Steig Kreiskrankenhaus Freyung;Krankenhausstr.;6;94078;Freyung;08551 977-0;;www.frg-kliniken.de;1;Kliniken Am Goldenen Steig gGmbH;2;1;2;2;2;2;2
ID1919;09;272;120;Kliniken Am Goldenen Steig;Kliniken Am Goldenen Steig Kreiskrankenhaus Grafenau;Schwarzmaierstr.;21;94481;Grafenau;08551 977-0;;www.frg-kliniken.de;1;Kliniken Am Goldenen Steig gGmbH;2;0;2;2;2;2;1
ID1920;09;273;116;Asklepios Klinikum Bad Abbach GmbH;Asklepios Klinikum Bad Abbach GmbH;Kaiser-Karl-V.-Allee;3;93077;Bad Abbach;09405 18-0;akut.badabbach@asklepios.com;www.asklepios.com/badabbach;3;Asklepios Klinikum Bad Abbach GmbH;2;1;2;2;2;2;2
ID1921;09;273;116;Asklepios Klinikum Bad Abbach Privatklinik;Asklepios Klinikum Bad Abbach Privatklinik;Kaiser-Karl-V.-Allee;3;93077;Bad Abbach;;;;3;Asklepios Klinikum Bad Abbach GmbH;4;0;2;2;2;2;2
